,URL,Division,Location,School,Logo,Conference,Nickname,Colors
378,https://www.ncaa.com/schools/guilford,Division III,"Greensboro, NC",Guilford College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/guilford.svg,Old Dominion Athletic Conf.,Quakers,Crimson & Gray
379,https://www.ncaa.com/schools/gust-adolphus,Division III,"Saint Peter, MN",Gustavus Adolphus College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/gust-adolphus.svg,Minnesota Intercollegiate Athletic,Golden Gusties,Black & Gold
380,https://www.ncaa.com/schools/gwynedd-mercy,Division III,"Gwynedd Valley, PA",Gwynedd-Mercy College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/gwynedd-mercy.svg,Atlantic East,Griffins,"Red, Gold & White"
381,https://www.ncaa.com/schools/hamilton,Division III,"Clinton, NY",Hamilton College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hamilton.svg,New England Small College Athletic,Continentals,Buff & Blue
382,https://www.ncaa.com/schools/hamline,Division III,"St. Paul, MN",Hamline University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hamline.svg,Minnesota Intercollegiate Athletic,Pipers,Burgundy & Gray
383,https://www.ncaa.com/schools/hampden-sydney,Division III,Hampden,Hampden-Sydney College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hampden-sydney.svg,Old Dominion Athletic Conf.,Tigers,Garnet & Gray
384,https://www.ncaa.com/schools/hampton,Division I,"Hampton, VA",Hampton University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hampton.svg,Big South,Pirates,Royal Blue & White
385,https://www.ncaa.com/schools/hanover,Division III,"Hanover, IN",Hanover College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hanover.svg,Heartland Collegiate Athletic,Panthers,Red & Blue
386,https://www.ncaa.com/schools/hardin-simmons,Division III,"Abilene, TX",Hardin-Simmons University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hardin-simmons.svg,American Southwest,Cowboys,Purple & Gold
387,https://www.ncaa.com/schools/harding,Division II,"Searcy, AR",Harding University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/harding.svg,Great American,Bisons,Black & Gold
388,https://www.ncaa.com/schools/hartford,Division I,"West Hartford, CT",University of Hartford,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hartford.svg,America East,Hawks,Scarlet & White
389,https://www.ncaa.com/schools/hartwick,Division III,"Oneonta, NY",Hartwick College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hartwick.svg,Empire 8,Hawks,Royal Blue & White
390,https://www.ncaa.com/schools/harvard,Division I,"Boston, MA",Harvard University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/harvard.svg,The Ivy League,Crimson,"Crimson, Black & White"
391,https://www.ncaa.com/schools/haverford,Division III,"Haverford, PA",Haverford College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/haverford.svg,Centennial,Fords,Scarlet & Black
392,https://www.ncaa.com/schools/hawaii,Division I,"Honolulu, HI","University of Hawaii, Manoa",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hawaii.svg,Big West,Rainbow Warriors,"Green, Black, Silver & White"
393,https://www.ncaa.com/schools/hawaii-hilo,Division II,"Hilo, HI",University of Hawaii at Hilo,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hawaii-hilo.svg,Pacific West,Vulcans,Black and Red
394,https://www.ncaa.com/schools/hawaii-pacific,Division II,"Honolulu, HI",Hawaii Pacific University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hawaii-pacific.svg,Pacific West,Sharks,"Blue, Light Blue"
395,https://www.ncaa.com/schools/heidelberg,Division III,"Tiffin, OH",Heidelberg University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/heidelberg.svg,Ohio Athletic,The Student Prince,"Red, Orange & Black"
396,https://www.ncaa.com/schools/henderson-st,Division II,"Arkadelphia, AR",Henderson State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/henderson-st.svg,Great American,Reddies,Red & Gray
397,https://www.ncaa.com/schools/hendrix,Division III,"Conway, AR",Hendrix College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hendrix.svg,Southern Athletic Association,Warriors,Orange & Black
398,https://www.ncaa.com/schools/high-point,Division I,"High Point, NC",High Point University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/high-point.svg,Big South,Panthers,Purple & White
399,https://www.ncaa.com/schools/hilbert,Division III,"Hamburg, NY",Hilbert College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hilbert.svg,Allegheny Mountain Collegiate,Hawks,Royal Blue & White
400,https://www.ncaa.com/schools/hillsdale,Division II,"Hillsdale, MI",Hillsdale College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hillsdale.svg,Great Midwest Athletic,Chargers,Blue & White
401,https://www.ncaa.com/schools/hiram,Division III,"Hiram, OH",Hiram College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hiram.svg,North Coast Athletic,Terriers,Blue and Red
402,https://www.ncaa.com/schools/hobart,Division III,"Geneva, NY",Hobart College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hobart.svg,Liberty League,Statesmen,Purple and Orange
403,https://www.ncaa.com/schools/hofstra,Division I,"Hempstead, NY",Hofstra University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hofstra.svg,Colonial Athletic Association,Pride,"Gold, White and Blue"
404,https://www.ncaa.com/schools/hollins,Division III,"Roanoke, VA",Hollins University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hollins.svg,,,Green & Gold
405,https://www.ncaa.com/schools/holy-cross,Division I,"Worcester, MA",College of the Holy Cross,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/holy-cross.svg,Patriot League,Crusaders,Royal Purple
406,https://www.ncaa.com/schools/holy-family,Division II,"Philadelphia, PA",Holy Family University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/holy-family.svg,Central Atlantic Collegiate,Tigers,Light Blue & Black
407,https://www.ncaa.com/schools/holy-names,Division II,"Oakland, CA",Holy Names University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/holy-names.svg,Pacific West,Hawks,"Red, white"
408,https://www.ncaa.com/schools/hood,Division III,"Frederick, MD",Hood College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hood.svg,Middle Atlantic  Commonwealth,Blazers,Blue and Grey
409,https://www.ncaa.com/schools/hope,Division III,"Holland, MI",Hope College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hope.svg,Michigan Intercol. Ath. Assn.,Flying Dutchmen,Orange & Blue
410,https://www.ncaa.com/schools/houghton,Division III,"Houghton, NY",Houghton College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/houghton.svg,Empire 8,Highlanders,"Gold, Purple, Black"
411,https://www.ncaa.com/schools/houston,Division I,"Houston, TX",University of Houston,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/houston.svg,American Athletic,Cougars,Scarlet & White
412,https://www.ncaa.com/schools/houston-baptist,Division I,"Houston, TX",Houston Baptist University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/houston-baptist.svg,Southland,Huskies,Royal Blue and Orange
413,https://www.ncaa.com/schools/howard,Division I,"Washington, DC",Howard University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/howard.svg,Mid-Eastern Athletic Conf.,Bison,Blue and White 
414,https://www.ncaa.com/schools/howard-payne,Division III,"Brownwood, TX",Howard Payne University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/howard-payne.svg,American Southwest,Yellow Jackets,Navy Blue and Old Gold
415,https://www.ncaa.com/schools/humboldt-st,Division II,"Arcata, CA","California State Polytechnic University, Humboldt",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/humboldt-st.svg,CCAA,Lumberjacks,Green & Gold
416,https://www.ncaa.com/schools/hunter,Division III,"New York, NY",Hunter College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/hunter.svg,NON-NCAA ORG,Hawks,"Purple, White & Gold"
417,https://www.ncaa.com/schools/huntingdon,Division III,"Montgomery, AL",Huntingdon College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/huntingdon.svg,USA South Athletic,Hawks,"Scarlet Red, White and Pearl G"
418,https://www.ncaa.com/schools/husson,Division III,"Bangor, ME",Husson University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/husson.svg,North Atlantic,Eagles,"Green, White & Gold"
419,https://www.ncaa.com/schools/idaho,Division I,"Moscow, ID",University of Idaho,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/idaho.svg,Big Sky,Vandals,Silver & Vandal Gold
420,https://www.ncaa.com/schools/idaho-st,Division I,"Pocatello, ID",Idaho State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/idaho-st.svg,Big Sky,Bengals,Orange & Black
421,https://www.ncaa.com/schools/iit,Division III,"Chicago, IL",Illinois Tech,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/iit.svg,Northern Athletics Collegiate,Scarlet Hawks,"Scarlet, White, and Black"
422,https://www.ncaa.com/schools/ill-chicago,Division I,"Chicago, IL",University of Illinois-Chicago,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ill-chicago.svg,Horizon League,Flames,Navy Blue & Fire Engine Red
423,https://www.ncaa.com/schools/ill-springfield,Division II,"Springfield, IL",University of Illinois-Springfield,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ill-springfield.svg,Great Lakes Valley,Prairie Stars,Navy Blue/Vegas Gold
424,https://www.ncaa.com/schools/ill-wesleyan,Division III,"Bloomington, IL",Illinois Wesleyan University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ill-wesleyan.svg,College  of Illinois &amp; Wisconsin,Titans,Green & White
425,https://www.ncaa.com/schools/illinois,Division I,"Champaign, IL",University of Illinois,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/illinois.svg,Big Ten,Fighting Illini,Orange & Blue
426,https://www.ncaa.com/schools/illinois-col,Division III,"Jacksonville, IL",Illinois College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/illinois-col.svg,Midwest,Blueboys,Blue & White
427,https://www.ncaa.com/schools/illinois-st,Division I,"Normal, IL",Illinois State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/illinois-st.svg,Missouri Valley,Redbirds,Red & White
428,https://www.ncaa.com/schools/immaculata,Division III,"Immaculata, PA",Immaculata University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/immaculata.svg,Atlantic East,Mighty Macs,Blue & White
429,https://www.ncaa.com/schools/incarnate-word,Division I,"San Antonio, TX",University of the Incarnate Word,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/incarnate-word.svg,Southland,Cardinals,"Red, Black & White"
430,https://www.ncaa.com/schools/indiana,Division I,"Bloomington, IN","Indiana University, Bloomington",https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/indiana.svg,Big Ten,Hoosiers,Cream & Crimson
431,https://www.ncaa.com/schools/indiana-pa,Division II,"Indiana, PA",Indiana University of Pennsylvania,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/indiana-pa.svg,Pennsylvania State Athletic,Crimson Hawks,Crimson & Gray
432,https://www.ncaa.com/schools/indiana-st,Division I,"Terre Haute, IN",Indiana State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/indiana-st.svg,Missouri Valley,Sycamores,Royal Blue & White
433,https://www.ncaa.com/schools/indianapolis,Division II,"Indianapolis, IN",University of Indianapolis,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/indianapolis.svg,Great Lakes Valley,Greyhounds,Crimson & Grey
434,https://www.ncaa.com/schools/iona,Division I,"New Rochelle, NY",Iona College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/iona.svg,Metro Atlantic Athletic,Gaels,Maroon & Gold
435,https://www.ncaa.com/schools/iowa,Division I,"Iowa City, IA",University of Iowa,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/iowa.svg,Big Ten,Hawkeyes,Black and Gold
436,https://www.ncaa.com/schools/iowa-st,Division I,"Ames, IA",Iowa State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/iowa-st.svg,Big 12,Cyclones,Cardinal & Gold
437,https://www.ncaa.com/schools/iowa-wesleyan,Division III,"Mount Pleasant, IA",Iowa Wesleyan University ,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/iowa-wesleyan.svg,St. Louis Intercollegiate Athletic,Tigers,Purple and white
438,https://www.ncaa.com/schools/ipfw,Division I,"Fort Wayne, IN",Purdue University Fort Wayne,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ipfw.svg,Horizon League,Mastodons,Black & Gold
439,https://www.ncaa.com/schools/ithaca,Division III,"Ithaca, NY",Ithaca College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/ithaca.svg,Liberty League,Bombers,"Blue, White & Gray"
440,https://www.ncaa.com/schools/iupui,Division I,"Indianapolis, IN",IUPUI,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/iupui.svg,Horizon League,Jaguars,"Red, Gold & Black"
441,https://www.ncaa.com/schools/jackson-st,Division I,"Jackson, MS",Jackson State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/jackson-st.svg,Southwestern Athletic Conf.,Tigers,Blue & White
442,https://www.ncaa.com/schools/jacksonville,Division I,"Jacksonville, FL",Jacksonville University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/jacksonville.svg,ASUN,Dolphins,Green & White
443,https://www.ncaa.com/schools/jacksonville-st,Division I,"Jacksonville, AL",Jacksonville State University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/jacksonville-st.svg,ASUN,Gamecocks,Red & White
444,https://www.ncaa.com/schools/james-madison,Division I,"Harrisonburg, VA",James Madison University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/james-madison.svg,Colonial Athletic Association,Dukes,Purple & Gold
445,https://www.ncaa.com/schools/john-carroll,Division III,"University Heights, OH",John Carroll University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/john-carroll.svg,Ohio Athletic,Blue Streaks,Blue & Gold
446,https://www.ncaa.com/schools/john-jay,Division III,"New York, NY",John Jay College of Criminal Justice,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/john-jay.svg,City University of New York Athletic,Bloodhounds,Navy & Light Blue
447,https://www.ncaa.com/schools/johns-hopkins,Division III,"Baltimore, MD",Johns Hopkins University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/johns-hopkins.svg,Centennial,Blue Jays,Hopkins Blue & Black
448,https://www.ncaa.com/schools/johnson-c-smith,Division II,"Charlotte, NC",Johnson C. Smith University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/johnson-c-smith.svg,Central Intercollegiate Athletic Association,Golden Bulls,Gold (PMS 7406) & Navy Blue (PMS 296)
449,https://www.ncaa.com/schools/johnson-st,Division III,"Johnson, VT",Johnson State College,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/johnson-st.svg,North Atlantic,Badgers,"Green, Blue & White"
450,https://www.ncaa.com/schools/johnson-wales-ri,Division III,"Providence, RI",Johnson and Wales University,https://i.turner.ncaa.com/sites/default/files/images/logos/schools/bgd/johnson-wales-ri.svg,Great Northeast Athletic,Wildcats,Blue & Yellow
